id,os,os_physical,os_count,group,group_physical,group_count,desc,date,class,un,un_physical,un_count,field_number,field_location,field_location_physical,field_location_count,depth,suit,shipment,company,company_physical,company_count,resource,resource_physical,resource_count,vessel,vessel_physical,vessel_count,relatbar,n1710,files_count,files_size,files_missing_count,files_missing_size,files_oldest,files_newest,inventory_first,inventory_newest,files_missing_lastseen,bucket,bucket_physical,bucket_count,base,folder,path
64349,6000676469,31561,1,ANC,4,4367,Ancoragem provisoria - recolhimento de cacho de amarra C/ RSV (CACHO de 19T) - UEH 8-MRL-116D-RJS P-26,2023-04-12,Ancoragem provisória - recolhimento de cacho de amarra,UN-BC - SEDE  Bacia,56,20428,682,8-MRL-116D-RJS,739,7,1002,8-MRL-116D-RJS,P-26,OceanPact,32,2862,RSV,27,25342,Parcel do Bandolim,139,497,PDBMRL23-121,,18,6386073753.0,0,0.0,2023-06-30,2023-06-30,2023-06-25,2023-07-02,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000676469-PDBMRL23-121,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-do-bandolim/2023/QUINZENA21-15-06-AO-29-06/OS006000676469-PDBMRL23-121/
56689,6000656257,34615,1,MER,10,7445,Insp final casco - MPE - chapeamento caverna 102 fundo / proa / P-31,2022-10-18,Insp final casco - MPE - chapeamento,UN-ES - SEDE  Espíri,57,10101,17,P-31,236,624,320,Naval ICPI_CE,P-31/2023,Oceânica,2,5281,FRENTE-UNIDADE-ESTACIONARIA-PRODUCAO,42,1647,FUEP,89,1647,,,8,165739861.0,0,0.0,2023-03-27,2023-05-05,2023-04-02,2023-05-07,,manutencao-inspecao-submarina,26,29290,frente-unidade-estacionaria-producao-fuep,2023-03-22-OS006000656257-P-31-MPE-CAV-102-FUNDO-PROA-OCE,manutencao-inspecao-submarina/frente-unidade-estacionaria-producao-fuep/empresa-oceanica/fuep-diverless/2023/MEDICAO-03/2023-03-22-OS006000656257-P-31-MPE-CAV-102-FUNDO-PROA-OCE/
89721,6000692177,19723,2,MER,10,7445,Inspecao interm casco - limpeza - caixa MAR C/ROV CX de MAR da bomba de lastro BB / P-47,2023-08-30,Inspeção interm casco - limpeza - caixa MAR C/ROV,UN-BC - SEDE  Bacia,56,20428,991,P-47,186,283,197,Ciclo intermediario / P-47,P-47 / 2024,EMI-brasil,15,276,FRENTE-UNIDADE-ESTACIONARIA-PRODUCAO,42,1647,FUEP,89,1647,,,0,0.0,6,17224301.0,2024-07-22,2024-07-24,2024-07-28,2024-07-28,2024-07-28,manutencao-inspecao-submarina,26,29290,frente-unidade-estacionaria-producao-fuep,2024-07-19-OS6000692177-CVI-CXMAR-BOMBA-LASTRO-POPA-BB-P47-006,manutencao-inspecao-submarina/frente-unidade-estacionaria-producao-fuep/empresa-EMI-brasil/2024/MEDICAO-07/2024-07-19-OS6000692177-CVI-CXMAR-BOMBA-LASTRO-POPA-BB-P47-006/
58720,6000670141,29575,3,DOF,5,4684,Insp. prog. - sist. ANM 7-MRL-208H-RJS/7-MRL-208HA-RJS/7-MRL-208 7-MRL-208HB-RJS P-35,2023-02-09,Insp. prog. - sist. ANM,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-208HB-RJS,1674,5,777,Icpi DOF equipamentos,P-35 / 2023,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCMRL23-154,,128,37579174868.0,0,0.0,2023-04-24,2023-04-24,2023-04-30,2023-04-30,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000670141-SKCMRL23-154,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2023/QUINZENA48-09-03-AO-22-03/OS006000670141-SKCMRL23-154/
78390,6000695800,24698,5,ANC,4,4367,Substituicao de sistemas de ancoragem - parcial linha #8 rompida (AHTS-R AUXILIAR) / P-18,2023-10-05,Substituição de sistemas de ancoragem - parcial,UN-BC - SEDE  Bacia,56,20428,682,P-18,373,516,910,Linha #8 rompida,P-18/2023-CAPEX,DOF,5,8910,AHTS,9,3727,Skandi Angra,115,428,SAmrl23-526,,47,2064456544.0,2,3858934.0,2023-11-29,2023-12-10,2023-12-03,2023-12-17,2023-12-10,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000695800,sistemas-ancoragem/recursos-embarcacoes/empresa-dof/embarcacao-ahts-skandi-angra/2023/P-18/OUTROS_SUBSTITUIÇÃO-LINHA_P-18/OS006000695800/
67976,6000679936,30314,1,ANC,4,4367,Instalacao de torpedo de linha PO 6-MRL-199D-RJS FPSO anita garibaldi,2023-05-11,Instalação de torpedo de linha,UN-BC - SEDE  Bacia,56,20428,682,6-MRL-199D-RJS,538,60,648,Po 6-MRL-199D-RJS,6-MRL-199D-RJS,DOF,5,8910,AHTS,9,3727,Skandi Angra,115,428,SAMRL23-472,,229,15197126329.0,0,0.0,2023-07-26,2023-07-30,2023-07-30,2023-08-06,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000679936,sistemas-ancoragem/recursos-embarcacoes/empresa-dof/embarcacao-ahts-skandi-angra/2023/FPSO-ANITA-GARIBALDI/TORPEDO-DE-LINHA_6-MRL-199D-RJS_PO_LANCAMENTO/OS006000679936/
105917,6000766840,7608,1,ITS,18,1546,Recuperacao 1(A) e recolhimento PO riser danificado (339.2.9) 7-JUB-73D-ESS FPSO maria quiteria,2025-05-13,Recuperação 1ª e recolhimento,UN-ES - SEDE  Espíri,57,10101,65,7-JUB-73D-ESS,839,70,1400,Po - 7-JUB-73D-ESS FPSO maria quiteria,7-JUB-73D-ESS [FPSO maria QUITERIA],joint-venture-technip-fmc-dof,41,1672,PLSV,35,3305,Skandi Olinda,117,400,OLJUB25-056,,1,1705350.0,0,0.0,2025-07-31,2025-07-31,2025-08-01,2025-08-01,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000766840-OLJUB25-056,interligacao-submarina/recursos-embarcacoes/empresa-joint-venture-technip-fmc-dof/plsv-skandi-olinda/2025/QUINZENA14-16-07-AO-18-07/OS006000766840-OLJUB25-056/
102185,6000750414,10544,1,MER,10,7445,Inspecao programada PIDF-3 PO_7-MLL-74D-RJS/P-53 turret / P-53,2024-12-26,Inspeção programada PIDF-3,UN-BC - SEDE  Bacia,56,20428,683,P-53,222,490,1225,2.3 inspecao de dutos,P-53,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCMLL25-147,,219,1151961146.0,0,0.0,2025-05-06,2025-06-04,2025-05-07,2025-06-05,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,04-OS006000750414-SKCMLL25-147,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2025/QUINZENA33-01-05-AO-14-05/04-OS006000750414-SKCMLL25-147/
106778,6000549044,6888,1,,,0,,,,,,0,,,,0,,,,Sapura,6,1676,PLSV,35,3305,Sapura Esmeralda,90,453,,,186,66886051809.0,0,0.0,2025-08-21,2025-08-22,2025-08-22,2025-08-23,,interligacao-submarina,30,3909,recursos-embarcacoes,006000549044-FPSO CIDADE DE RIO DAS OSTRAS-9-RJS-710,interligacao-submarina/recursos-embarcacoes/empresa-sapura/plsv-sapura-esmeralda/006000549044-FPSO CIDADE DE RIO DAS OSTRAS-9-RJS-710/
105746,6000712200,7734,1,GDS,24,2684,"Levantamento geodesico cadastral oleoduto OL 8"" PEP-1/PCR-2 / PEP-01",2024-02-22,Levantamento geodésico cadastral,UN-RNCE  SEDE - Nata,64,409,383,PEP-01,651,15,45,Projeto ceara aguas rasas,Plano de inspecoes - projetos DESC-TAR,,,0,AHTS,9,3727,R Apollo Z,83,124,AZep25-044,,1100,650042952005.0,0,0.0,2025-07-27,2025-08-13,2025-07-28,2025-08-14,,geodesia-oceanografia,34,3003,recursos-embarcacoes,044_AZep25-044_6000712200,geodesia-oceanografia/recursos-embarcacoes/embarcacao-ahts-r-Apollo-Z/2025/044_AZep25-044_6000712200/
109558,6000685903,3196,3,MIS,7,6571,Metrologia template / PCM-11,2023-06-28,Metrologia,UN-SEAL  SEDE - Arm.,61,353,214,PCM-11,437,11,23,Plano de inspecoes - projetos DESC-TAR 1,Plano de inspecoes - projetos DESC-TAR,Oceânica,2,5281,AHTSMP,45,213,Oceanica Subx,99,213,,,1,1771903.0,21,47358248515.0,2025-12-23,2025-12-23,2025-11-01,2025-12-24,2025-12-25,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000685903-SUB10CM25-180,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/ahtsmp-oceanica-subx/2025/QUINZENA23-29-10-AO-11-11/OS006000685903-SUB10CM25-180/
75951,6000687028,27990,1,MIS,7,6571,Inspecao diferenciada PIDF-8 PO_7-MLL-86HP-RJS/P-53 turret / P-53,2023-07-07,Inspeção diferenciada PIDF-8,UN-BC - SEDE  Bacia,56,20428,683,P-53,222,490,1225,Icpi dutos,P-53 / 2023,OceanPact,32,2862,RSV,27,25342,Parcel das Timbebas,150,547,PDTMLL23-398,,33,18612740597.0,1,604550.0,2023-10-18,2023-10-21,2023-10-22,2023-10-22,2023-10-22,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000687028-PDTMLL23-398,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-das-timbebas/2023/QUINZENA20-05-10-AO-18-10/OS006000687028-PDTMLL23-398/
101820,6000754706,10810,1,DOF,5,4684,Inspecao inicial de duto flexivel (PIDF-3) PO_7-JUB-62DA-ESS/FPMQT (S-38) / FPSO maria quiteria,2025-01-27,Inspeção inicial de duto flexível (PIDF-3),UN-ES - SEDE  Espíri,57,10101,65,FPSO MARIA QUITERIA,219,260,1385,Manutencoes e operacoes D&E,CDAN/2025,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCJUB25-142,,206,3792206280.0,0,0.0,2025-04-29,2025-08-03,2025-04-30,2025-08-04,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,27-OS006000754706-SKCJUB25-142,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2025/QUINZENA32-17-04-AO-30-04/27-OS006000754706-SKCJUB25-142/
106889,6000771730,6769,3,MIS,7,6571,"Inspecao em busca de danos ou vazamentos em dutos oleoduto O_PNA-1/PGP-1-B 16"" / PNA-1",2025-06-16,Inspeção em busca de danos ou vazamentos em dutos,UN-BC - SEDE  Bacia,56,20428,734,PNA-1,259,316,145,2.14 interligacao submarina,PNA-1,Oceânica,2,5281,RSV,27,25342,Oceanica Subix,111,500,,,0,0.0,103,83282203768.0,2025-08-24,2025-08-25,2025-08-25,2025-08-25,2025-08-25,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000771730-SUB9NA25-065,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/rsv-oceanica-subix/2025/QUINZENA16-22-08-AO-05-09/OS006000771730-SUB9NA25-065/
101026,6000763289,11383,1,EQS,19,6769,Inspecao em busca de danos ou vazamentos em dutos bundle - conexoes STU 7-ESP-54D-RJS FPSO Cidade de Campos dos Goytacazes,2025-04-10,Inspeção em busca de danos ou vazamentos em dutos,UN-BC - SEDE  Bacia,56,20428,384,7-ESP-54D-RJS,831,61,1313,Pocos do projeto BC2391,Projeto BC2391,C-Innovation,0,8714,RSV,27,25342,Paulo Cunha,101,1009,PCESP25-068,,24,3921328353.0,0,0.0,2025-04-13,2025-04-15,2025-04-14,2025-04-16,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000763289-PCESP25-068,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-paulo-cunha/2025/INSPECAO-EM-BUSCA-DE-DANOS-OU-VAZAMENTOS-EM-DUTOS/OS006000763289-PCESP25-068/
84720,6000702913,23459,1,MIS,7,6571,Inspecao programada PIDF-1 [IAP_P-62/8-RO-180H-RJS] / P-62,2023-12-01,Inspeção programada PIDF-1,UN-ES - SEDE  Espíri,57,10101,881,P-62,544,313,0,Icpi dutos,P-62 / 2024,DOF,5,8910,RSV,27,25342,Stril Explorer,131,1503,STRRO24-099,,1120,31238905411.0,0,0.0,2024-03-21,2024-04-18,2024-03-24,2024-04-21,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,21-006000702913-STRRO24-099,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-stril-explorer/2024/QUINZENA04-06-03-AO-19-03/21-006000702913-STRRO24-099/
77264,6000687532,27281,1,ITS,18,1546,Instalacao de capa de corrosao UEH 8-BUZ-9-RJS P-76,2023-07-13,Instalação de capa,BUZIOS/PRODUÇÃO - SE,59,4755,1057,8-BUZ-9-RJS,727,33,2032,Ueh / 8-BUZ-68D-RJS,8-BUZ-68D-RJS,Subsea7,8,2170,,,0,Seven Waves,143,147,WBUZ23-080,,66,35292605012.0,0,0.0,2023-11-13,2023-12-08,2023-11-19,2023-12-10,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000687532-P-76-8-BUZ-9-RJS,interligacao-submarina/recursos-embarcacoes/empresa-subsea7/embarcacao-seven-waves/OS006000687532-P-76-8-BUZ-9-RJS/
28832,6000620728,37410,1,ESC,33,3944,Inspecao PIDR-4 (ESC) GL_P-18/7-MRL-173HP proa / P-18,2021-11-25,Inspeção PIDR-4 (ESC),UN-BC - SEDE  Bacia,56,20428,682,P-18,373,516,910,P-18 dutos,ICPI/UN-BC 2022,ply,52,1778,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,3,20250380.0,0,0.0,2022-07-26,2023-04-19,2022-07-10,2023-04-23,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,RL_OS-6000620728 INSPEÇÃO PIDR-4 (ESC) GL_P-187-MRL-173HP Proa  P-18,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ply/2022/MEDICAO-07/RL_OS-6000620728 INSPEÇÃO PIDR-4 (ESC) GL_P-187-MRL-173HP Proa  P-18/
105252,6000752583,6653,3,MIS,7,6571,Desinstalacao de cabeca de tracao tramo TR5307525 (LADO POCO) PO 3-RJS-677A FPSO Cidade de Saquarema,2025-01-14,Desinstalação de cabeça de tração,UN-BS -  EDISA II Sa,58,9299,120,3-RJS-677A,549,54,2140,Po RJS-677,3-RJS-677A,Oceaneering,3,1695,RSV,27,25342,CBO Manoella,135,646,CMTUP25-092,,40,8751827416.0,20,8724041161.0,2025-07-16,2025-07-19,2025-07-17,2025-07-20,2025-07-17,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000752583-CMTUP25-092,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceaneering/rsv-cbo-manoella/2025/QUINZENA-14 - 08-07 AO 21-07/OS006000752583-CMTUP25-092/
81096,6000681131,25224,1,ESC,33,3944,"Pintura (ESC) RT_55601,55602_TGL_P-09/MSP-CO-01(S-13) / P-09",2023-05-19,Pintura (ESC),UN-BC - SEDE  Bacia,56,20428,347,P-09,280,608,220,Rti dutos,P-09 / 2023,ry,14,2038,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,1,1427701.0,0,0.0,2024-01-25,2024-01-25,2024-01-28,2024-01-28,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,2024-01-25-OS6000681131-RL-6000681131-RY-P09-S13-2024,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ry/2024/MEDICAO-01/2024-01-25-OS6000681131-RL-6000681131-RY-P09-S13-2024/
84719,6000699977,23460,1,EQS,19,6769,Inspecao diferenciada - visual [PI-ANM-MV] 7-AB-39D-RJS / P-25,2023-11-09,Inspeção diferenciada - visual,UN-ES - SEDE  Espíri,57,10101,17,P-25,278,932,570,P-25 - lcpi equipamentos,P-25/2024,DOF,5,8910,RSV,27,25342,Stril Explorer,131,1503,STRAB24-101,,1346,22423318680.0,0,0.0,2024-03-21,2024-03-21,2024-03-24,2024-03-24,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,23-006000699977-STRAB24-101,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-stril-explorer/2024/QUINZENA04-06-03-AO-19-03/23-006000699977-STRAB24-101/
95457,6000729360,15575,1,GDS,24,2684,Sinalizacao para instalacao de equipamento (GRANDES EQUIPAMENTOS) MSP-M2-03 FPSO anna nery,2024-07-25,Sinalização para instalação de equipamento,UN-BC - SEDE  Bacia,56,20428,682,MSP-M2-03,467,43,855,MSP-M2-03,MSP-M2-03,,,0,RSV,27,25342,Skandi Chieftain,106,799,CHImrl24-208,,425,131240063006.0,28,21593708638.0,2024-12-10,2024-12-18,2024-12-11,2024-12-19,2024-12-11,geodesia-oceanografia,34,3003,recursos-embarcacoes,208_CHImrl24-208_6000729360,geodesia-oceanografia/recursos-embarcacoes/embarcacao-rsv-skandi-chieftain/2024/208_CHImrl24-208_6000729360/
83579,6000686847,24019,1,ANC,4,4367,Tensionamento de linha de ancoragem puxada de elos da linha #6 / P-35,2023-07-05,Tensionamento de linha de ancoragem,UN-BC - SEDE  Bacia,56,20428,682,P-35,240,445,850,Puxada de elos da P-35,P-35 / 2023,DOF,5,8910,AHTS,9,3727,Skandi Angra,115,428,SAMRL24-564,,105,3831940895.0,0,0.0,2024-02-25,2024-02-29,2024-03-03,2024-03-03,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000686847,sistemas-ancoragem/recursos-embarcacoes/empresa-dof/embarcacao-ahts-skandi-angra/2024/P-35/OUTROS_TENSIONAMENTO-DE-LINHA-06_P-35/OS006000686847/
57673,6000647690,34294,1,EQS,19,6769,Limpeza de HUB MCV-A IA IA 8-JUB-60D-ESS FPSO Cidade de Anchieta,2022-08-12,Limpeza de HUB,UN-ES - SEDE  Espíri,57,10101,65,8-JUB-60D-ESS,1783,9,1324,Ia do JUB-60,8-JUB-60D-ESS / DPSIMPLES-19-0133,joint-venture-technip-fmc-dof,41,1672,PLSV,35,3305,Skandi Recife,118,385,REJUB23-032,,1,3081041.0,0,0.0,2023-04-12,2023-04-12,2023-04-16,2023-04-16,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000647690-REJUB23-032,interligacao-submarina/recursos-embarcacoes/empresa-joint-venture-technip-fmc-dof/plsv-skandi-recife/2023/QUINZENA04-24-02-AO-25-02/OS006000647690-REJUB23-032/
89480,6000721584,13933,2,ANC,4,4367,Lancamento de linha de ancoragem abandono de poli (SEQ 03) AHTS-R / FPSO maria quiteria,2024-05-16,Lançamento de linha de ancoragem,UN-ES - SEDE  Espíri,57,10101,65,FPSO MARIA QUITERIA,219,260,1385,7-JUB-62D-ESS | FPSO maria quiteria,7-JUB-62D-ESS / FPSO maria quiteria,C-Innovation,0,8714,AHTS,9,3727,Bram Titan,68,228,BTJUB24-073,,16,20636104401.0,0,0.0,2024-07-18,2024-07-18,2024-07-21,2024-07-28,,sistemas-ancoragem,16,4859,recursos-embarcacoes,006000721584,sistemas-ancoragem/recursos-embarcacoes/empresa-c-innovation/embarcacao-ahts-bram-titan/OPERAÇÕES/FPSO-MARIA-QUITÉRIA/ABANDONO_POLIESTER_#04/006000721584/
66775,6000630432,30745,1,EQS,19,6769,Modificacao de capa logica reconfig. capa logica FC-283 7-MLS-214HP-RJS P-56,2022-02-14,Modificação de capa lógica,UN-BC - SEDE  Bacia,56,20428,684,7-MLS-214HP-RJS,624,23,1889,P-56 equipamentos,Op. eq. SUB./UN-BC 2022,C-Innovation,0,8714,RSV,27,25342,Eland,81,1425,ELMLS23-180,,71,40845892367.0,0,0.0,2023-07-19,2023-08-04,2023-07-23,2023-08-06,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000630432-ELMLS23-180,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-eland/2023/MODIFICACAO-DE-CAPA-LOGICA/OS006000630432-ELMLS23-180/
62552,6000668453,31857,3,MIS,7,6571,Dragagem TR90027D1 - IG_8-BUZ-22D-RJS / P-74,2023-01-26,Dragagem,BUZIOS/PRODUÇÃO - SE,59,4755,1057,P-74,220,541,2005,Insp. ferr. anular alagado P-74,P-74/2023 opex,C-Innovation,0,8714,RSV,27,25342,Joe Griffin,116,1077,JGBUZ23-072,,15,15882218869.0,32,15893206546.0,2023-06-05,2024-09-19,2023-06-11,2024-09-22,2024-09-22,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000668453-JGBUZ23-072,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-joe-griffin/2023/QUINZENA10-17-05-AO-31-05/OS006000668453-JGBUZ23-072/
56616,6000661917,34669,1,SEL,36,1938,Instalacao de SASMIC [PI-SASMIC] 8-RO-27HP-RJS / P-52,2022-12-05,Instalação de SASMIC,UN-ES - SEDE  Espíri,57,10101,881,P-52,179,665,1770,Manutencoes e operacoes D&E,P-52/2023,OceanPact,32,2862,RSV,27,25342,Parcel das Timbebas,150,547,PDTRO23-196,,54,6571519364.0,0,0.0,2023-03-31,2023-03-31,2023-04-02,2023-04-02,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,10-OS_006000661917 - PDTRO23-196,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-das-timbebas/2023/QUINZENA02-26-01-AO-08-02/10-OS_006000661917 - PDTRO23-196/
86423,6000695215,22224,1,MER,10,7445,Limpeza escada de marinheiro costado interno SC1 / P-26,2023-09-28,Limpeza,UN-BC - SEDE  Bacia,56,20428,682,P-26,614,242,990,P-26 / 2023,P-26 / 2023,Belov,21,1257,SDSV,20,4015,Cidade Ouro Preto,120,374,,,2,301294854.0,0,0.0,2024-04-27,2024-04-27,2024-04-28,2024-04-28,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS6000695215-MAN-PROA-BE-P-26,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-belov/sdsv-cidade-ouro-preto/2024/QUINZENA05 23-04-AO-06-05/OS6000695215-MAN-PROA-BE-P-26/
109947,6000740403,4403,1,MER,10,7445,"Inspecao programada PIDR-3 interligacao [OL 4"" ANM AT-8/PAT-3] face Norte / PAT-03",2024-10-10,Inspeção programada PIDR-3,UN-RNCE  SEDE - Nata,64,409,82,PAT-03,609,14,45,Inspecoes PIDR-3,PAT-03 / 2025,Fugro,25,2680,RSV,27,25342,Fugro Aquarius,121,579,FAAT25-143,,66,51750211580.0,0,0.0,2025-11-07,2025-11-18,2025-11-08,2025-11-19,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000740403-FAAT25-143,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-fugro/rsv-fugro-aquarius/2025/QUINZENA22-23-10-AO-05-11/OS006000740403-FAAT25-143/
66757,6000670535,30760,1,GDS,24,2684,Levantamento geodesico cadastral e PIDF-5 GL_P-48/9-BR-82DA-RJS 9-BR-82DA-RJS P-48,2023-02-15,Levantamento geodésico cadastral e PIDF-5,UN-BC - SEDE  Bacia,56,20428,118,9-BR-82DA-RJS,1998,4,953,P-48 - dutos,P-48 / 2023,Fugro,,0,RSV,27,25342,Up Coral,167,373,UCbr23-012,,237,118599333787.0,1,11694.0,2023-07-21,2023-09-07,2023-07-23,2023-09-10,2023-09-03,geodesia-oceanografia,34,3003,recursos-embarcacoes,UCbr23-012-6000670535,geodesia-oceanografia/recursos-embarcacoes/embarcacao-rsv-up-coral/2023/UCbr23-012-6000670535/
105121,6000773095,8199,3,CRD,12,2914,Instalacao de flange cego IA 8-MRL-65D-RJS P-26,2025-06-27,Instalação de flange cego,UN-BC - SEDE  Bacia,56,20428,682,8-MRL-65D-RJS,461,26,1015,8-MRL-65D-RJS,P-26,Subsea7,8,2170,RSV,27,25342,CBO Wave,148,450,WAVMRL25-082,,10,1075921927.0,0,0.0,2025-07-14,2025-07-15,2025-07-15,2025-07-16,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,006000773095-WAVMRL25-082,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-subsea7/rsv-cbo-wave/2025/QUINZENA80-02-07-25-A-15-07-25/006000773095-WAVMRL25-082/
104970,6000748096,8329,1,OCN,13,1337,Insp final casco - GVI - protecao catodica eletrodo R4 (C10 PROA/BB) / P-56,2024-12-09,Insp final casco - GVI - proteção catódica,UN-BC - SEDE  Bacia,56,20428,684,P-56,234,606,1670,Ciclo de RENOVACAO/2026,P-56,Oceânica,2,5281,SDSV,20,4015,Oceanica Thorii,125,630,,,7,2022509199.0,0,0.0,2025-07-11,2025-07-11,2025-07-12,2025-07-12,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS6000748096-THOR2MLS25-014,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sdsv-oceanica-thorii/2025/QUINZENA13-27-06-AO-10-07/OS6000748096-THOR2MLS25-014/
100050,6000717999,12126,1,GDS,24,2684,Levantamento geodesico cadastral e PIDF-5 GL 7-CRT-53D-RJS P-48,2024-04-18,Levantamento geodésico cadastral e PIDF-5,UN-BC - SEDE  Bacia,56,20428,247,7-CRT-53D-RJS,511,71,963,Gl / MCB-13 (CRT-53),7-CRT-53D-RJS,,,0,RSV,27,25342,Skandi Olympia,82,1096,SOLcrt25-081,,229,18887578778.0,4,367.0,2025-03-24,2025-04-08,2025-03-25,2025-04-09,2025-04-08,geodesia-oceanografia,34,3003,recursos-embarcacoes,081_SOLcrt25-081_6000717999,geodesia-oceanografia/recursos-embarcacoes/embarcacao-rsv-skandi-olympia/2025/081_SOLcrt25-081_6000717999/
63311,6000646357,31984,2,EQS,19,6769,Conexao de jumper - HFL - para comissionamento - 7-BUZ-18-RJS P-76,2022-07-28,Conexão de jumper - HFL,BUZIOS/PRODUÇÃO - SE,59,4755,1057,7-BUZ-18-RJS,281,48,2012,7-BUZ-18-RJS,7-BUZ-18-RJS - DPCO-13-0001,C-Innovation,0,8714,RSV,27,25342,Paulo Cunha,101,1009,PCBUZ23-032,,32,8052647863.0,0,0.0,2023-02-22,2023-02-25,2023-02-26,2023-02-26,2023-06-18,iesub-rsv,31,4310,recursos-embarcacoes,OS006000646357-PCBUZ23-032,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-paulo-cunha/2023/CONEXAO-JUMPER-HFL/OS006000646357-PCBUZ23-032/
96351,6000664000,14055,9,CRD,12,2914,Desinstalacao de capa riser PO PO_7-MLL-81HP-RJS/P-53 7-MLL-81HP-RJS P-53,2022-12-20,Desinstalação de capa,UN-BC - SEDE  Bacia,56,20428,683,7-MLL-81HP-RJS,296,51,1145,P-53 - dutos,Inspecoes PROBABILISTICAS/UN-BC 2022,C-Innovation,0,8714,RSV,27,25342,Bram Bravo,95,851,BBMLL24-238,,268,71691846360.0,0,0.0,2024-12-31,2025-01-06,2025-01-01,2025-01-07,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000664000-BBMLL24-238,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-bram-bravo/2024/QUINZENA26 -24-12-AO-31-12/OS006000664000-BBMLL24-238/
62956,6000655418,32287,1,GDS,24,2684,Track survey (ROTA de INTERLIGACAO) GL 7-RO-154D-RJS P-55,2022-10-14,Track survey,UN-ES - SEDE  Espíri,57,10101,881,7-RO-154D-RJS,425,49,1774,7-RO-154D-RJS GL,7-RO-154D-RJS,Sapura,6,1676,PLSV,35,3305,Sapura Rubi,78,213,RURO23-025,,209,20927671873.0,0,0.0,2023-06-13,2023-06-13,2023-06-18,2023-06-18,,interligacao-submarina,30,3909,recursos-embarcacoes,006000655418-P-55- 7-RO-154D-RJS,interligacao-submarina/recursos-embarcacoes/empresa-sapura/plsv-sapura-rubi/006000655418-P-55- 7-RO-154D-RJS/
